HOST,seq_num,is_image,add_orderid,add_side,add_price,add_qty,add_position,update_orderid,update_side,update_price,update_qty,update_position,delete_orderid,delete_side,trade_orderid,trade_side,trade_qty,trade_price
2019-09-17 04:58:11.216313 UTC,1568671807407793272,,7186427515476010275,BUY,0.27,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216365 UTC,1568671807407793273,,,BUY,,,,,BUY,,,,7186427515476013133,BUY,,BUY,,
2019-09-17 04:58:11.216418 UTC,1568671807407793274,,7186427515476013133,BUY,0.27,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216474 UTC,1568671807407793275,,,BUY,,,,,BUY,,,,7186427515476011682,BUY,,BUY,,
2019-09-17 04:58:11.21653 UTC,1568671807407793276,,7186427515476011682,BUY,0.27,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216587 UTC,1568671807407793277,,,BUY,,,,,BUY,,,,7186427515476010141,BUY,,BUY,,
2019-09-17 04:58:11.216642 UTC,1568671807407793278,,7186427515476010141,BUY,0.27,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216706 UTC,1568671807407793279,,,BUY,,,,,BUY,,,,7186427515476011717,BUY,,BUY,,
2019-09-17 04:58:11.216768 UTC,1568671807407793280,,7186427515476011717,BUY,0.27,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216811 UTC,1568671807407793281,,,BUY,,,,,BUY,,,,7186427515476011395,BUY,,BUY,,
2019-09-17 04:58:11.216871 UTC,1568671807407793282,,7186427515476011395,BUY,0.27,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.216919 UTC,1568671807407793283,,,BUY,,,,,BUY,,,,7186427515476009051,BUY,,BUY,,
2019-09-17 04:58:11.216971 UTC,1568671807407793284,,7186427515476009051,BUY,0.27,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217036 UTC,1568671807407793285,,,BUY,,,,,BUY,,,,7186427515476023762,BUY,,BUY,,
2019-09-17 04:58:11.217092 UTC,1568671807407793286,,7186427515476023762,BUY,0.27,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217148 UTC,1568671807407793287,,,BUY,,,,,BUY,,,,7186427515476023667,BUY,,BUY,,
2019-09-17 04:58:11.217204 UTC,1568671807407793288,,7186427515476023667,BUY,0.27,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217258 UTC,1568671807407793289,,,BUY,,,,,BUY,,,,7186427515476012794,BUY,,BUY,,
2019-09-17 04:58:11.217318 UTC,1568671807407793290,,7186427515476012794,BUY,0.27,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217367 UTC,1568671807407793291,,,BUY,,,,,BUY,,,,7186427515476014223,SELL,,BUY,,
2019-09-17 04:58:11.21742 UTC,1568671807407793292,,7186427515476014223,SELL,0.27,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217471 UTC,1568671807407793293,,,BUY,,,,,BUY,,,,7186427515476009122,SELL,,BUY,,
2019-09-17 04:58:11.217527 UTC,1568671807407793294,,7186427515476009122,SELL,0.27,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217587 UTC,1568671807407793295,,,BUY,,,,,BUY,,,,7186427515476014371,SELL,,BUY,,
2019-09-17 04:58:11.217641 UTC,1568671807407793296,,7186427515476014371,SELL,0.27,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217701 UTC,1568671807407793297,,,BUY,,,,,BUY,,,,7186427515476011359,SELL,,BUY,,
2019-09-17 04:58:11.217766 UTC,1568671807407793298,,7186427515476011359,SELL,0.27,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217815 UTC,1568671807407793299,,,BUY,,,,,BUY,,,,7186427515476031027,SELL,,BUY,,
2019-09-17 04:58:11.217875 UTC,1568671807407793300,,7186427515476031027,SELL,0.27,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.217922 UTC,1568671807407793301,,,BUY,,,,,BUY,,,,7186427515476031074,SELL,,BUY,,
2019-09-17 04:58:11.217971 UTC,1568671807407793302,,7186427515476031074,SELL,0.27,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218027 UTC,1568671807407793303,,,BUY,,,,,BUY,,,,7186427515475815658,SELL,,BUY,,
2019-09-17 04:58:11.218082 UTC,1568671807407793304,,7186427515475815658,SELL,0.27,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218133 UTC,1568671807407793305,,,BUY,,,,,BUY,,,,7186427515476010558,SELL,,BUY,,
2019-09-17 04:58:11.21819 UTC,1568671807407793306,,7186427515476010558,SELL,0.27,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218245 UTC,1568671807407793307,,,BUY,,,,,BUY,,,,7186427515476023668,SELL,,BUY,,
2019-09-17 04:58:11.218301 UTC,1568671807407793308,,7186427515476023668,SELL,0.27,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218361 UTC,1568671807407793309,,,BUY,,,,,BUY,,,,7186427515476016135,SELL,,BUY,,
2019-09-17 04:58:11.218415 UTC,1568671807407793310,,7186427515476016135,SELL,0.27,2100,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.21847 UTC,1568671807407793311,,,BUY,,,,,BUY,,,,7186427515476016367,SELL,,BUY,,
2019-09-17 04:58:11.218518 UTC,1568671807407793312,,7186427515476016367,SELL,0.27,1900,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218585 UTC,1568671807407793313,,,BUY,,,,,BUY,,,,7186427515476016370,SELL,,BUY,,
2019-09-17 04:58:11.218648 UTC,1568671807407793314,,7186427515476016370,SELL,0.27,2600,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.2187 UTC,1568671807407793315,,,BUY,,,,,BUY,,,,7186427515476016375,SELL,,BUY,,
2019-09-17 04:58:11.218754 UTC,1568671807407793316,,7186427515476016375,SELL,0.27,300,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218803 UTC,1568671807407793317,,,BUY,,,,,BUY,,,,7186427515476016379,SELL,,BUY,,
2019-09-17 04:58:11.21886 UTC,1568671807407793318,,7186427515476016379,SELL,0.27,1700,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.218913 UTC,1568671807407793319,,,BUY,,,,,BUY,,,,7186427515476029340,SELL,,BUY,,
2019-09-17 04:58:11.218969 UTC,1568671807407793320,,7186427515476029340,SELL,0.27,4200,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.219021 UTC,1568671807407793321,,7186427515476046720,BUY,0.27,30000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.223641 UTC,1568671807407793322,,,BUY,,,,,BUY,,,,7186427515476012794,BUY,,BUY,,
2019-09-17 04:58:11.223698 UTC,1568671807407793323,,7186427515476012794,BUY,0.265,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.223756 UTC,1568671807407793324,,,BUY,,,,,BUY,,,,7186427515476023667,BUY,,BUY,,
2019-09-17 04:58:11.223808 UTC,1568671807407793325,,7186427515476023667,BUY,0.265,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.22386 UTC,1568671807407793326,,,BUY,,,,,BUY,,,,7186427515476023762,BUY,,BUY,,
2019-09-17 04:58:11.223914 UTC,1568671807407793327,,7186427515476023762,BUY,0.265,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.223972 UTC,1568671807407793328,,,BUY,,,,,BUY,,,,7186427515476009051,BUY,,BUY,,
2019-09-17 04:58:11.22403 UTC,1568671807407793329,,7186427515476009051,BUY,0.265,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224088 UTC,1568671807407793330,,,BUY,,,,,BUY,,,,7186427515476011395,BUY,,BUY,,
2019-09-17 04:58:11.224145 UTC,1568671807407793331,,7186427515476011395,BUY,0.265,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224211 UTC,1568671807407793332,,,BUY,,,,,BUY,,,,7186427515476011717,BUY,,BUY,,
2019-09-17 04:58:11.224273 UTC,1568671807407793333,,7186427515476011717,BUY,0.265,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224324 UTC,1568671807407793334,,,BUY,,,,,BUY,,,,7186427515476010141,BUY,,BUY,,
2019-09-17 04:58:11.22438 UTC,1568671807407793335,,7186427515476010141,BUY,0.265,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224424 UTC,1568671807407793336,,,BUY,,,,,BUY,,,,7186427515476011682,BUY,,BUY,,
2019-09-17 04:58:11.224492 UTC,1568671807407793337,,7186427515476011682,BUY,0.265,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224544 UTC,1568671807407793338,,,BUY,,,,,BUY,,,,7186427515476013133,BUY,,BUY,,
2019-09-17 04:58:11.224593 UTC,1568671807407793339,,7186427515476013133,BUY,0.265,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224653 UTC,1568671807407793340,,,BUY,,,,,BUY,,,,7186427515476010275,BUY,,BUY,,
2019-09-17 04:58:11.224704 UTC,1568671807407793341,,7186427515476010275,BUY,0.265,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224758 UTC,1568671807407793342,,,BUY,,,,,BUY,,,,7186427515476043886,BUY,,BUY,,
2019-09-17 04:58:11.224815 UTC,1568671807407793343,,7186427515476043886,BUY,0.265,14000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.22488 UTC,1568671807407793344,,,BUY,,,,,BUY,,,,7186427515476014248,BUY,,BUY,,
2019-09-17 04:58:11.224938 UTC,1568671807407793345,,7186427515476014248,BUY,0.265,30000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.224989 UTC,1568671807407793346,,,BUY,,,,,BUY,,,,7186427515476015215,BUY,,BUY,,
2019-09-17 04:58:11.225036 UTC,1568671807407793347,,7186427515476015215,BUY,0.265,50000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225089 UTC,1568671807407793348,,,BUY,,,,,BUY,,,,7186427515476019432,BUY,,BUY,,
2019-09-17 04:58:11.225146 UTC,1568671807407793349,,7186427515476019432,BUY,0.265,21000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.22521 UTC,1568671807407793350,,,BUY,,,,,BUY,,,,7186427515476045127,BUY,,BUY,,
2019-09-17 04:58:11.225267 UTC,1568671807407793351,,7186427515476045127,BUY,0.265,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225321 UTC,1568671807407793352,,,BUY,,,,,BUY,,,,7186427515476045472,BUY,,BUY,,
2019-09-17 04:58:11.225375 UTC,1568671807407793353,,7186427515476045472,BUY,0.265,39000,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225448 UTC,1568671807407793354,,,BUY,,,,,BUY,,,,7186427515476046707,BUY,,BUY,,
2019-09-17 04:58:11.225499 UTC,1568671807407793355,,7186427515476046707,BUY,0.265,4000,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225555 UTC,1568671807407793356,,,BUY,,,,,BUY,,,,7186427515476046720,BUY,,BUY,,
2019-09-17 04:58:11.225611 UTC,1568671807407793357,,7186427515476046720,BUY,0.265,30000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225666 UTC,1568671807407793358,,,BUY,,,,,BUY,,,,7186427515476029340,SELL,,BUY,,
2019-09-17 04:58:11.225728 UTC,1568671807407793359,,7186427515476029340,SELL,0.265,4200,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225775 UTC,1568671807407793360,,,BUY,,,,,BUY,,,,7186427515476016379,SELL,,BUY,,
2019-09-17 04:58:11.225836 UTC,1568671807407793361,,7186427515476016379,SELL,0.265,1700,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225886 UTC,1568671807407793362,,,BUY,,,,,BUY,,,,7186427515476016375,SELL,,BUY,,
2019-09-17 04:58:11.225936 UTC,1568671807407793363,,7186427515476016375,SELL,0.265,300,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.225993 UTC,1568671807407793364,,,BUY,,,,,BUY,,,,7186427515476016370,SELL,,BUY,,
2019-09-17 04:58:11.22605 UTC,1568671807407793365,,7186427515476016370,SELL,0.265,2600,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226099 UTC,1568671807407793366,,,BUY,,,,,BUY,,,,7186427515476016367,SELL,,BUY,,
2019-09-17 04:58:11.226158 UTC,1568671807407793367,,7186427515476016367,SELL,0.265,1900,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226217 UTC,1568671807407793368,,,BUY,,,,,BUY,,,,7186427515476016135,SELL,,BUY,,
2019-09-17 04:58:11.226269 UTC,1568671807407793369,,7186427515476016135,SELL,0.265,2100,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226326 UTC,1568671807407793370,,,BUY,,,,,BUY,,,,7186427515476023668,SELL,,BUY,,
2019-09-17 04:58:11.226398 UTC,1568671807407793371,,7186427515476023668,SELL,0.265,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226447 UTC,1568671807407793372,,,BUY,,,,,BUY,,,,7186427515476010558,SELL,,BUY,,
2019-09-17 04:58:11.226497 UTC,1568671807407793373,,7186427515476010558,SELL,0.265,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226553 UTC,1568671807407793374,,,BUY,,,,,BUY,,,,7186427515475815658,SELL,,BUY,,
2019-09-17 04:58:11.226615 UTC,1568671807407793375,,7186427515475815658,SELL,0.265,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226667 UTC,1568671807407793376,,,BUY,,,,,BUY,,,,7186427515476031074,SELL,,BUY,,
2019-09-17 04:58:11.226736 UTC,1568671807407793377,,7186427515476031074,SELL,0.265,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226798 UTC,1568671807407793378,,,BUY,,,,,BUY,,,,7186427515476031027,SELL,,BUY,,
2019-09-17 04:58:11.226853 UTC,1568671807407793379,,7186427515476031027,SELL,0.265,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.226901 UTC,1568671807407793380,,,BUY,,,,,BUY,,,,7186427515476011359,SELL,,BUY,,
2019-09-17 04:58:11.22696 UTC,1568671807407793381,,7186427515476011359,SELL,0.265,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227016 UTC,1568671807407793382,,,BUY,,,,,BUY,,,,7186427515476014371,SELL,,BUY,,
2019-09-17 04:58:11.227071 UTC,1568671807407793383,,7186427515476014371,SELL,0.265,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227131 UTC,1568671807407793384,,,BUY,,,,,BUY,,,,7186427515476009122,SELL,,BUY,,
2019-09-17 04:58:11.227191 UTC,1568671807407793385,,7186427515476009122,SELL,0.265,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227256 UTC,1568671807407793386,,,BUY,,,,,BUY,,,,7186427515476014223,SELL,,BUY,,
2019-09-17 04:58:11.227304 UTC,1568671807407793387,,7186427515476014223,SELL,0.265,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227372 UTC,1568671807407793388,,,BUY,,,,,BUY,,,,7186427515476046720,BUY,,BUY,,
2019-09-17 04:58:11.227489 UTC,1568671807407793389,,,BUY,,,,,BUY,,,,7186427515476046707,BUY,,BUY,,
2019-09-17 04:58:11.227538 UTC,1568671807407793390,,7186427515476046707,BUY,0.27,4000,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227599 UTC,1568671807407793391,,,BUY,,,,,BUY,,,,7186427515476045472,BUY,,BUY,,
2019-09-17 04:58:11.227647 UTC,1568671807407793392,,7186427515476045472,BUY,0.27,39000,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227706 UTC,1568671807407793393,,,BUY,,,,,BUY,,,,7186427515476045127,BUY,,BUY,,
2019-09-17 04:58:11.227757 UTC,1568671807407793394,,7186427515476045127,BUY,0.27,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227818 UTC,1568671807407793395,,,BUY,,,,,BUY,,,,7186427515476019432,BUY,,BUY,,
2019-09-17 04:58:11.227881 UTC,1568671807407793396,,7186427515476019432,BUY,0.27,21000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.227932 UTC,1568671807407793397,,,BUY,,,,,BUY,,,,7186427515476015215,BUY,,BUY,,
2019-09-17 04:58:11.227983 UTC,1568671807407793398,,7186427515476015215,BUY,0.27,50000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228043 UTC,1568671807407793399,,,BUY,,,,,BUY,,,,7186427515476014248,BUY,,BUY,,
2019-09-17 04:58:11.228106 UTC,1568671807407793400,,7186427515476014248,BUY,0.27,30000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228161 UTC,1568671807407793401,,,BUY,,,,,BUY,,,,7186427515476043886,BUY,,BUY,,
2019-09-17 04:58:11.22821 UTC,1568671807407793402,,7186427515476043886,BUY,0.27,14000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228267 UTC,1568671807407793403,,,BUY,,,,,BUY,,,,7186427515476010275,BUY,,BUY,,
2019-09-17 04:58:11.228345 UTC,1568671807407793404,,7186427515476010275,BUY,0.27,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228399 UTC,1568671807407793405,,,BUY,,,,,BUY,,,,7186427515476013133,BUY,,BUY,,
2019-09-17 04:58:11.228455 UTC,1568671807407793406,,7186427515476013133,BUY,0.27,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228516 UTC,1568671807407793407,,,BUY,,,,,BUY,,,,7186427515476011682,BUY,,BUY,,
2019-09-17 04:58:11.228567 UTC,1568671807407793408,,7186427515476011682,BUY,0.27,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228619 UTC,1568671807407793409,,,BUY,,,,,BUY,,,,7186427515476010141,BUY,,BUY,,
2019-09-17 04:58:11.228676 UTC,1568671807407793410,,7186427515476010141,BUY,0.27,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228734 UTC,1568671807407793411,,,BUY,,,,,BUY,,,,7186427515476011717,BUY,,BUY,,
2019-09-17 04:58:11.228791 UTC,1568671807407793412,,7186427515476011717,BUY,0.27,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.22884 UTC,1568671807407793413,,,BUY,,,,,BUY,,,,7186427515476011395,BUY,,BUY,,
2019-09-17 04:58:11.228892 UTC,1568671807407793414,,7186427515476011395,BUY,0.27,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.228943 UTC,1568671807407793415,,,BUY,,,,,BUY,,,,7186427515476009051,BUY,,BUY,,
2019-09-17 04:58:11.228994 UTC,1568671807407793416,,7186427515476009051,BUY,0.27,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229059 UTC,1568671807407793417,,,BUY,,,,,BUY,,,,7186427515476023762,BUY,,BUY,,
2019-09-17 04:58:11.229108 UTC,1568671807407793418,,7186427515476023762,BUY,0.27,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229166 UTC,1568671807407793419,,,BUY,,,,,BUY,,,,7186427515476023667,BUY,,BUY,,
2019-09-17 04:58:11.229235 UTC,1568671807407793420,,7186427515476023667,BUY,0.27,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229291 UTC,1568671807407793421,,,BUY,,,,,BUY,,,,7186427515476012794,BUY,,BUY,,
2019-09-17 04:58:11.229341 UTC,1568671807407793422,,7186427515476012794,BUY,0.27,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229396 UTC,1568671807407793423,,,BUY,,,,,BUY,,,,7186427515476014223,SELL,,BUY,,
2019-09-17 04:58:11.229456 UTC,1568671807407793424,,7186427515476014223,SELL,0.27,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229511 UTC,1568671807407793425,,,BUY,,,,,BUY,,,,7186427515476009122,SELL,,BUY,,
2019-09-17 04:58:11.22956 UTC,1568671807407793426,,7186427515476009122,SELL,0.27,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229608 UTC,1568671807407793427,,,BUY,,,,,BUY,,,,7186427515476014371,SELL,,BUY,,
2019-09-17 04:58:11.229658 UTC,1568671807407793428,,7186427515476014371,SELL,0.27,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.22971 UTC,1568671807407793429,,,BUY,,,,,BUY,,,,7186427515476011359,SELL,,BUY,,
2019-09-17 04:58:11.229765 UTC,1568671807407793430,,7186427515476011359,SELL,0.27,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229818 UTC,1568671807407793431,,,BUY,,,,,BUY,,,,7186427515476031027,SELL,,BUY,,
2019-09-17 04:58:11.229874 UTC,1568671807407793432,,7186427515476031027,SELL,0.27,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.229929 UTC,1568671807407793433,,,BUY,,,,,BUY,,,,7186427515476031074,SELL,,BUY,,
2019-09-17 04:58:11.229992 UTC,1568671807407793434,,7186427515476031074,SELL,0.27,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230048 UTC,1568671807407793435,,,BUY,,,,,BUY,,,,7186427515475815658,SELL,,BUY,,
2019-09-17 04:58:11.230099 UTC,1568671807407793436,,7186427515475815658,SELL,0.27,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230148 UTC,1568671807407793437,,,BUY,,,,,BUY,,,,7186427515476010558,SELL,,BUY,,
2019-09-17 04:58:11.230198 UTC,1568671807407793438,,7186427515476010558,SELL,0.27,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230261 UTC,1568671807407793439,,,BUY,,,,,BUY,,,,7186427515476023668,SELL,,BUY,,
2019-09-17 04:58:11.230313 UTC,1568671807407793440,,7186427515476023668,SELL,0.27,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230379 UTC,1568671807407793441,,,BUY,,,,,BUY,,,,7186427515476016135,SELL,,BUY,,
2019-09-17 04:58:11.230436 UTC,1568671807407793442,,7186427515476016135,SELL,0.27,2100,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230485 UTC,1568671807407793443,,,BUY,,,,,BUY,,,,7186427515476016367,SELL,,BUY,,
2019-09-17 04:58:11.230534 UTC,1568671807407793444,,7186427515476016367,SELL,0.27,1900,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230586 UTC,1568671807407793445,,,BUY,,,,,BUY,,,,7186427515476016370,SELL,,BUY,,
2019-09-17 04:58:11.230633 UTC,1568671807407793446,,7186427515476016370,SELL,0.27,2600,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230698 UTC,1568671807407793447,,,BUY,,,,,BUY,,,,7186427515476016375,SELL,,BUY,,
2019-09-17 04:58:11.23075 UTC,1568671807407793448,,7186427515476016375,SELL,0.27,300,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230806 UTC,1568671807407793449,,,BUY,,,,,BUY,,,,7186427515476016379,SELL,,BUY,,
2019-09-17 04:58:11.23087 UTC,1568671807407793450,,7186427515476016379,SELL,0.27,1700,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.230917 UTC,1568671807407793451,,,BUY,,,,,BUY,,,,7186427515476029340,SELL,,BUY,,
2019-09-17 04:58:11.230966 UTC,1568671807407793452,,7186427515476029340,SELL,0.27,4200,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231013 UTC,1568671807407793453,,7186427515476046725,BUY,0.27,15000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231174 UTC,1568671807407793454,,,BUY,,,,,BUY,,,,7186427515476012794,BUY,,BUY,,
2019-09-17 04:58:11.231228 UTC,1568671807407793455,,7186427515476012794,BUY,0.265,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231293 UTC,1568671807407793456,,,BUY,,,,,BUY,,,,7186427515476023667,BUY,,BUY,,
2019-09-17 04:58:11.231344 UTC,1568671807407793457,,7186427515476023667,BUY,0.265,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231397 UTC,1568671807407793458,,,BUY,,,,,BUY,,,,7186427515476023762,BUY,,BUY,,
2019-09-17 04:58:11.231453 UTC,1568671807407793459,,7186427515476023762,BUY,0.265,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231504 UTC,1568671807407793460,,,BUY,,,,,BUY,,,,7186427515476009051,BUY,,BUY,,
2019-09-17 04:58:11.231563 UTC,1568671807407793461,,7186427515476009051,BUY,0.265,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231624 UTC,1568671807407793462,,,BUY,,,,,BUY,,,,7186427515476011395,BUY,,BUY,,
2019-09-17 04:58:11.231678 UTC,1568671807407793463,,7186427515476011395,BUY,0.265,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.23173 UTC,1568671807407793464,,,BUY,,,,,BUY,,,,7186427515476011717,BUY,,BUY,,
2019-09-17 04:58:11.231778 UTC,1568671807407793465,,7186427515476011717,BUY,0.265,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231828 UTC,1568671807407793466,,,BUY,,,,,BUY,,,,7186427515476010141,BUY,,BUY,,
2019-09-17 04:58:11.231881 UTC,1568671807407793467,,7186427515476010141,BUY,0.265,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.231929 UTC,1568671807407793468,,,BUY,,,,,BUY,,,,7186427515476011682,BUY,,BUY,,
2019-09-17 04:58:11.231977 UTC,1568671807407793469,,7186427515476011682,BUY,0.265,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.232027 UTC,1568671807407793470,,,BUY,,,,,BUY,,,,7186427515476013133,BUY,,BUY,,
2019-09-17 04:58:11.232075 UTC,1568671807407793471,,7186427515476013133,BUY,0.265,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.232121 UTC,1568671807407793472,,,BUY,,,,,BUY,,,,7186427515476010275,BUY,,BUY,,
2019-09-17 04:58:11.232167 UTC,1568671807407793473,,7186427515476010275,BUY,0.265,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.232221 UTC,1568671807407793474,,,BUY,,,,,BUY,,,,7186427515476043886,BUY,,BUY,,
2019-09-17 04:58:11.232288 UTC,1568671807407793475,,7186427515476043886,BUY,0.265,14000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.23235 UTC,1568671807407793476,,,BUY,,,,,BUY,,,,7186427515476014248,BUY,,BUY,,
2019-09-17 04:58:11.232403 UTC,1568671807407793477,,7186427515476014248,BUY,0.265,30000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:11.232452 UTC,1568671807407793478,,,BUY,,,,,BUY,,,,7186427515476015215,BUY,,BUY,,
2019-09-17 04:58:11.23251 UTC,1568671807407793479,,7186427515476015215,BUY,0.265,50000,13,,BUY,,,,,BUY,,BUY,,
