time,bid_price,ask_price,bid_size,ask_size,seq_num
2019-09-17 03:33:53.950560 UTC,0.265,0.27,7747900,7870100,1568671807407780993
2019-09-17 03:34:10.005133 UTC,0.265,0.27,7747800,7870100,1568671807407780994
2019-09-17 03:34:10.006714 UTC,0.265,0.27,7747800,7867200,1568671807407780995
2019-09-17 03:34:12.006166 UTC,0.265,0.27,7747900,7867200,1568671807407780997
2019-09-17 03:34:14.005020 UTC,0.265,0.27,7747800,7867200,1568671807407780998
2019-09-17 03:34:20.006335 UTC,0.265,0.27,7747900,7867200,1568671807407780999
2019-09-17 03:34:29.329907 UTC,0.265,0.27,7747900,7867800,1568671807407781001
2019-09-17 03:34:52.648486 UTC,0.265,0.27,7747900,7927800,1568671807407781002
2019-09-17 03:35:22.794114 UTC,0.265,0.27,7746400,7927800,1568671807407781003
2019-09-17 03:35:29.664198 UTC,0.265,0.27,7746400,7928300,1568671807407781006
2019-09-17 03:35:37.838318 UTC,0.265,0.27,7746400,7928600,1568671807407781008
2019-09-17 03:35:50.838873 UTC,0.265,0.27,7746100,7928600,1568671807407781009
2019-09-17 03:35:50.873470 UTC,0.265,0.27,7746100,7928300,1568671807407781011
2019-09-17 03:35:51.116532 UTC,0.265,0.27,7742800,7928300,1568671807407781012
2019-09-17 03:36:17.843991 UTC,0.265,0.27,7742800,7928900,1568671807407781015
2019-09-17 03:36:36.286468 UTC,0.265,0.27,7762400,7928900,1568671807407781016
2019-09-17 03:36:53.838725 UTC,0.265,0.27,7762400,7929100,1568671807407781018
2019-09-17 03:37:08.498125 UTC,0.265,0.27,7746700,7929100,1568671807407781019
2019-09-17 03:37:08.558221 UTC,0.265,0.27,7746700,7928500,1568671807407781021
2019-09-17 03:37:08.559441 UTC,0.265,0.27,7746700,7927500,1568671807407781022
2019-09-17 03:37:08.561068 UTC,0.265,0.27,7746700,7927000,1568671807407781023
2019-09-17 03:37:08.563681 UTC,0.265,0.27,7746700,7926900,1568671807407781024
2019-09-17 03:37:08.565772 UTC,0.265,0.27,7746700,7924600,1568671807407781025
2019-09-17 03:37:08.568087 UTC,0.265,0.27,7746700,7923800,1568671807407781026
2019-09-17 03:37:08.568717 UTC,0.265,0.27,7746700,7923200,1568671807407781027
2019-09-17 03:37:45.207724 UTC,0.265,0.27,7729100,7923200,1568671807407781029
2019-09-17 03:37:49.361619 UTC,0.265,0.27,7750500,7923200,1568671807407781030
2019-09-17 03:37:50.838619 UTC,0.265,0.27,7750300,7923200,1568671807407781031
2019-09-17 03:37:50.873228 UTC,0.265,0.27,7750300,7923000,1568671807407781033
2019-09-17 03:37:51.116406 UTC,0.265,0.27,7747200,7923000,1568671807407781034
2019-09-17 03:38:08.512002 UTC,0.265,0.27,7735500,7923000,1568671807407781036
2019-09-17 03:38:10.637422 UTC,0.265,0.27,7739800,7923000,1568671807407781037
2019-09-17 03:38:21.838672 UTC,0.265,0.27,7739800,7923200,1568671807407781039
2019-09-17 03:39:04.838548 UTC,0.265,0.27,7739600,7923200,1568671807407781040
2019-09-17 03:39:04.873163 UTC,0.265,0.27,7739600,7923000,1568671807407781042
2019-09-17 03:39:28.816009 UTC,0.265,0.27,7738100,7923000,1568671807407781043
2019-09-17 03:39:35.838099 UTC,0.265,0.27,7738100,7923200,1568671807407781046
2019-09-17 03:39:45.839319 UTC,0.265,0.27,7716700,7923200,1568671807407781047
2019-09-17 03:39:50.627811 UTC,0.265,0.27,7738900,7923200,1568671807407781048
2019-09-17 03:40:11.116559 UTC,0.265,0.27,7735800,7923200,1568671807407781049
2019-09-17 03:40:22.063506 UTC,0.265,0.27,7735100,7923200,1568671807407781051
2019-09-17 03:40:28.051743 UTC,0.265,0.27,7735100,7915800,1568671807407781053
2019-09-17 03:40:28.112380 UTC,0.265,0.27,7727700,7915800,1568671807407781054
2019-09-17 03:40:40.981964 UTC,0.265,0.27,7727700,7917200,1568671807407781056
2019-09-17 03:41:12.838546 UTC,0.265,0.27,7727400,7917200,1568671807407781057
2019-09-17 03:41:12.873195 UTC,0.265,0.27,7727400,7916900,1568671807407781059
2019-09-17 03:41:54.027309 UTC,0.265,0.27,7724600,7914100,1568671807407781062
2019-09-17 03:42:01.472485 UTC,0.265,0.27,7702400,7914100,1568671807407781064
2019-09-17 03:42:04.009941 UTC,0.265,0.27,7702500,7914100,1568671807407781065
2019-09-17 03:42:16.838616 UTC,0.265,0.27,7702500,7914400,1568671807407781067
2019-09-17 03:42:17.009763 UTC,0.265,0.27,7700500,7914400,1568671807407781068
2019-09-17 03:42:17.010132 UTC,0.265,0.27,7700500,7913400,1568671807407781069
2019-09-17 03:42:17.115598 UTC,0.265,0.27,7696900,7913400,1568671807407781071
2019-09-17 03:42:18.581440 UTC,0.265,0.27,7693200,7913400,1568671807407781073
2019-09-17 03:42:27.004855 UTC,0.265,0.27,7693100,7913400,1568671807407781075
2019-09-17 03:42:27.006325 UTC,0.265,0.27,7693100,7910500,1568671807407781076
2019-09-17 03:42:38.008967 UTC,0.265,0.27,7693100,7909900,1568671807407781078
2019-09-17 03:42:42.005910 UTC,0.265,0.27,7693200,7909900,1568671807407781079
2019-09-17 03:42:47.005211 UTC,0.265,0.27,7693100,7909900,1568671807407781080
2019-09-17 03:42:50.005759 UTC,0.265,0.27,7693200,7909900,1568671807407781081
2019-09-17 03:43:00.300632 UTC,0.265,0.27,7693200,7909600,1568671807407781082
2019-09-17 03:43:01.950541 UTC,0.265,0.27,7693300,7909600,1568671807407781084
2019-09-17 03:43:30.838366 UTC,0.265,0.27,7693000,7909600,1568671807407781088
2019-09-17 03:43:30.872972 UTC,0.265,0.27,7693000,7909300,1568671807407781090
2019-09-17 03:43:33.422798 UTC,0.265,0.27,7693000,7911600,1568671807407781091
2019-09-17 03:43:35.541074 UTC,0.265,0.27,7688700,7911600,1568671807407781092
2019-09-17 03:43:36.064694 UTC,0.265,0.27,7688600,7911600,1568671807407781093
2019-09-17 03:43:37.211782 UTC,0.265,0.27,7716000,7911600,1568671807407781094
2019-09-17 03:43:51.383802 UTC,0.265,0.27,7716200,7911600,1568671807407781095
2019-09-17 03:44:01.838600 UTC,0.265,0.27,7716200,7911800,1568671807407781097
2019-09-17 03:44:10.076553 UTC,0.265,0.27,7716200,7912200,1568671807407781098
2019-09-17 03:44:16.015029 UTC,0.265,0.27,7716200,7914100,1568671807407781099
2019-09-17 03:44:24.028222 UTC,0.265,0.27,7716200,7916500,1568671807407781100
2019-09-17 03:44:25.495453 UTC,0.265,0.27,7716200,7616500,1568671807407781101
2019-09-17 03:44:40.838397 UTC,0.265,0.27,7716200,7616700,1568671807407781104
2019-09-17 03:44:51.116365 UTC,0.265,0.27,7713100,7616700,1568671807407781106
2019-09-17 03:45:22.018173 UTC,0.265,0.27,7712900,7616700,1568671807407781108
2019-09-17 03:45:22.838588 UTC,0.265,0.27,7712600,7616700,1568671807407781109
2019-09-17 03:45:22.873254 UTC,0.265,0.27,7712600,7616400,1568671807407781111
2019-09-17 03:45:26.042901 UTC,0.265,0.27,7711600,7616400,1568671807407781112
2019-09-17 03:45:31.723655 UTC,0.265,0.27,7711700,7616400,1568671807407781114
2019-09-17 03:45:53.838267 UTC,0.265,0.27,7711700,7616600,1568671807407781116
2019-09-17 03:45:54.880915 UTC,0.265,0.27,7711700,8116600,1568671807407781117
2019-09-17 03:45:55.056794 UTC,0.265,0.27,7711700,8616600,1568671807407781118
2019-09-17 03:45:55.256780 UTC,0.265,0.27,7711700,9116600,1568671807407781119
2019-09-17 03:46:22.797727 UTC,0.265,0.27,7711700,9118600,1568671807407781120
2019-09-17 03:46:48.909111 UTC,0.265,0.27,7711700,9118300,1568671807407781121
2019-09-17 03:47:20.838219 UTC,0.265,0.27,7711400,9118300,1568671807407781122
2019-09-17 03:47:20.872939 UTC,0.265,0.27,7711400,9118000,1568671807407781124
2019-09-17 03:47:31.116471 UTC,0.265,0.27,7708300,9118000,1568671807407781125
2019-09-17 03:47:39.034305 UTC,0.265,0.27,7705900,9115600,1568671807407781129
2019-09-17 03:47:41.625879 UTC,0.265,0.27,7955900,9115600,1568671807407781131
2019-09-17 03:47:48.699351 UTC,0.265,0.27,7956100,9115600,1568671807407781132
2019-09-17 03:47:55.375225 UTC,0.265,0.27,7956100,8934600,1568671807407781133
2019-09-17 03:47:57.382320 UTC,0.265,0.27,7956100,8434600,1568671807407781134
2019-09-17 03:47:57.385819 UTC,0.265,0.27,7956100,7934600,1568671807407781135
2019-09-17 03:47:57.390182 UTC,0.265,0.27,7956100,7434600,1568671807407781136
2019-09-17 03:48:08.838700 UTC,0.265,0.27,7956100,7434900,1568671807407781138
2019-09-17 03:48:33.440565 UTC,0.265,0.27,7928700,7434900,1568671807407781139
2019-09-17 03:48:33.578689 UTC,0.265,0.27,7938700,7434900,1568671807407781140
2019-09-17 03:48:35.792434 UTC,0.265,0.27,7958500,7434900,1568671807407781141
2019-09-17 03:48:41.793282 UTC,0.265,0.27,7958500,7435700,1568671807407781143
2019-09-17 03:49:09.838313 UTC,0.265,0.27,7958200,7435700,1568671807407781144
2019-09-17 03:49:09.872976 UTC,0.265,0.27,7958200,7435400,1568671807407781146
2019-09-17 03:49:40.838220 UTC,0.265,0.27,7958200,7435600,1568671807407781148
2019-09-17 03:50:11.116924 UTC,0.265,0.27,7955100,7435600,1568671807407781152
2019-09-17 03:50:24.803744 UTC,0.265,0.27,7953600,7435600,1568671807407781154
2019-09-17 03:50:27.386734 UTC,0.265,0.27,7953700,7435600,1568671807407781156
2019-09-17 03:50:28.050139 UTC,0.265,0.27,7953700,7435200,1568671807407781157
2019-09-17 03:50:28.121428 UTC,0.265,0.27,7953300,7435200,1568671807407781158
2019-09-17 03:50:34.838955 UTC,0.265,0.27,7953300,7435400,1568671807407781161
2019-09-17 03:50:45.004897 UTC,0.265,0.27,7953200,7435400,1568671807407781162
2019-09-17 03:50:45.006485 UTC,0.265,0.27,7953200,7432600,1568671807407781163
2019-09-17 03:50:54.006440 UTC,0.265,0.27,7953300,7432600,1568671807407781165
2019-09-17 03:50:54.383272 UTC,0.265,0.27,7953300,7448400,1568671807407781166
2019-09-17 03:51:10.838163 UTC,0.265,0.27,7953000,7448400,1568671807407781167
2019-09-17 03:51:10.872748 UTC,0.265,0.27,7953000,7448100,1568671807407781169
2019-09-17 03:51:11.338006 UTC,0.265,0.27,7952800,7448100,1568671807407781170
2019-09-17 03:51:13.950808 UTC,0.265,0.27,7952900,7448100,1568671807407781172
2019-09-17 03:51:14.928739 UTC,0.265,0.27,7953400,7448100,1568671807407781173
2019-09-17 03:51:23.004242 UTC,0.265,0.27,7953400,7451600,1568671807407781174
2019-09-17 03:51:39.039117 UTC,0.265,0.27,7950700,7448900,1568671807407781176
2019-09-17 03:51:39.041767 UTC,0.265,0.27,7950700,7446200,1568671807407781179
2019-09-17 03:51:41.838797 UTC,0.265,0.27,7950700,7446400,1568671807407781182
2019-09-17 03:51:54.038710 UTC,0.265,0.27,7950700,7449100,1568671807407781184
2019-09-17 03:52:31.116537 UTC,0.265,0.27,7947300,7449100,1568671807407781186
2019-09-17 03:52:40.135521 UTC,0.265,0.27,7947300,7448900,1568671807407781188
2019-09-17 03:52:43.234756 UTC,0.265,0.27,7946500,7448900,1568671807407781190
2019-09-17 03:52:46.794593 UTC,0.265,0.27,7946000,7448900,1568671807407781192
2019-09-17 03:52:51.838882 UTC,0.265,0.27,7945700,7448900,1568671807407781193
2019-09-17 03:52:51.873662 UTC,0.265,0.27,7945700,7448600,1568671807407781195
2019-09-17 03:53:07.148266 UTC,0.265,0.27,7953900,7448600,1568671807407781196
2019-09-17 03:53:33.838709 UTC,0.265,0.27,7953900,7448900,1568671807407781198
2019-09-17 03:53:39.306222 UTC,0.265,0.27,7953900,7448200,1568671807407781199
2019-09-17 03:53:55.092719 UTC,0.265,0.27,7953900,7447900,1568671807407781200
2019-09-17 03:53:56.447931 UTC,0.265,0.27,7934100,7447900,1568671807407781201
2019-09-17 03:53:58.344671 UTC,0.265,0.27,7949800,7447900,1568671807407781202
2019-09-17 03:53:59.314538 UTC,0.265,0.27,7949800,7450500,1568671807407781203
2019-09-17 03:54:12.838184 UTC,0.265,0.27,7949500,7450500,1568671807407781204
2019-09-17 03:54:12.872813 UTC,0.265,0.27,7949500,7450200,1568671807407781206
2019-09-17 03:54:20.141138 UTC,0.265,0.27,7949500,7450000,1568671807407781207
2019-09-17 03:54:34.206707 UTC,0.265,0.27,7947300,7450000,1568671807407781209
2019-09-17 03:54:36.930793 UTC,0.265,0.27,7947300,7449900,1568671807407781212
2019-09-17 03:54:36.935376 UTC,0.265,0.27,7946500,7449100,1568671807407781214
2019-09-17 03:54:43.838198 UTC,0.265,0.27,7946500,7449300,1568671807407781217
2019-09-17 03:55:11.116906 UTC,0.265,0.27,7943200,7449300,1568671807407781220
2019-09-17 03:55:14.838496 UTC,0.265,0.27,7943200,7449500,1568671807407781223
2019-09-17 03:55:18.096078 UTC,0.265,0.27,7946500,7449500,1568671807407781224
2019-09-17 03:55:19.620830 UTC,0.265,0.27,7946100,7449500,1568671807407781226
2019-09-17 03:55:21.838680 UTC,0.265,0.27,7945800,7449500,1568671807407781228
2019-09-17 03:55:21.873303 UTC,0.265,0.27,7945800,7449200,1568671807407781230
2019-09-17 03:55:52.838771 UTC,0.265,0.27,7945800,7449400,1568671807407781232
2019-09-17 03:55:56.960141 UTC,0.265,0.27,7945700,7449300,1568671807407781234
2019-09-17 03:55:56.987987 UTC,0.265,0.27,7945600,7449200,1568671807407781237
2019-09-17 03:55:57.005839 UTC,0.265,0.27,7945400,7449000,1568671807407781240
2019-09-17 03:55:57.012849 UTC,0.265,0.27,7945200,7448800,1568671807407781243
2019-09-17 03:55:57.051943 UTC,0.265,0.27,7945200,7451400,1568671807407781245
2019-09-17 03:56:09.045074 UTC,0.265,0.27,7942500,7448700,1568671807407781247
2019-09-17 03:56:13.689915 UTC,0.265,0.27,7934300,7448700,1568671807407781249
2019-09-17 03:56:16.464416 UTC,0.265,0.27,7961900,7448700,1568671807407781250
2019-09-17 03:56:20.145225 UTC,0.265,0.27,7961900,7448500,1568671807407781251
2019-09-17 03:56:28.839129 UTC,0.265,0.27,7961700,7448500,1568671807407781254
2019-09-17 03:56:28.873761 UTC,0.265,0.27,7961700,7448300,1568671807407781256
2019-09-17 03:56:41.183551 UTC,0.265,0.27,7960900,7448300,1568671807407781257
2019-09-17 03:56:41.191137 UTC,0.265,0.27,7960900,7447800,1568671807407781259
2019-09-17 03:56:52.950196 UTC,0.265,0.27,7961000,7447800,1568671807407781261
2019-09-17 03:56:55.262036 UTC,0.265,0.27,7961000,7447400,1568671807407781262
2019-09-17 03:57:09.838428 UTC,0.265,0.27,7960800,7447400,1568671807407781263
2019-09-17 03:57:09.873099 UTC,0.265,0.27,7960800,7447200,1568671807407781265
2019-09-17 03:57:16.005320 UTC,0.265,0.27,7960700,7447200,1568671807407781266
2019-09-17 03:57:16.006990 UTC,0.265,0.27,7960700,7445600,1568671807407781267
2019-09-17 03:57:22.078331 UTC,0.265,0.27,7960700,7449400,1568671807407781269
2019-09-17 03:57:27.006003 UTC,0.265,0.27,7960800,7449400,1568671807407781270
2019-09-17 03:57:31.116040 UTC,0.265,0.27,7960800,7447600,1568671807407781271
2019-09-17 03:57:31.116402 UTC,0.265,0.27,7958100,7447600,1568671807407781272
2019-09-17 03:57:36.005255 UTC,0.265,0.27,7958000,7447600,1568671807407781274
2019-09-17 03:57:40.837870 UTC,0.265,0.27,7958000,7447900,1568671807407781276
2019-09-17 03:57:46.006213 UTC,0.265,0.27,7958100,7447900,1568671807407781277
2019-09-17 03:57:56.005148 UTC,0.265,0.27,7958000,7447900,1568671807407781278
2019-09-17 03:58:00.133651 UTC,0.265,0.27,7958000,7447700,1568671807407781279
2019-09-17 03:58:01.005725 UTC,0.265,0.27,7958100,7447700,1568671807407781281
2019-09-17 03:58:03.217309 UTC,0.265,0.27,7958100,7447400,1568671807407781282
2019-09-17 03:58:03.222765 UTC,0.265,0.27,7957800,7447100,1568671807407781284
2019-09-17 03:58:08.386991 UTC,0.265,0.27,7958000,7447100,1568671807407781286
2019-09-17 03:58:11.838723 UTC,0.265,0.27,7958000,7447300,1568671807407781290
2019-09-17 03:58:16.005516 UTC,0.265,0.27,7957900,7447300,1568671807407781291
2019-09-17 03:58:17.006320 UTC,0.265,0.27,7958000,7447300,1568671807407781292
2019-09-17 03:58:18.838582 UTC,0.265,0.27,7957700,7447300,1568671807407781293
2019-09-17 03:58:18.873154 UTC,0.265,0.27,7957700,7447000,1568671807407781295
2019-09-17 03:58:32.828783 UTC,0.265,0.27,7956900,7447000,1568671807407781296
2019-09-17 03:58:40.204022 UTC,0.265,0.27,7956900,7446800,1568671807407781299
2019-09-17 03:58:49.838393 UTC,0.265,0.27,7956900,7447000,1568671807407781301
2019-09-17 03:58:59.435235 UTC,0.265,0.27,7956900,7447600,1568671807407781302
2019-09-17 03:59:07.017976 UTC,0.265,0.27,7942600,7447600,1568671807407781305
2019-09-17 03:59:07.116209 UTC,0.265,0.27,7942600,7445600,1568671807407781307
2019-09-17 03:59:07.116318 UTC,0.265,0.27,7941400,7445600,1568671807407781308
2019-09-17 03:59:13.216238 UTC,0.265,0.27,7941400,7445500,1568671807407781311
2019-09-17 03:59:18.117322 UTC,0.265,0.27,7939300,7445500,1568671807407781313
2019-09-17 03:59:19.838765 UTC,0.265,0.27,7939000,7445500,1568671807407781315
2019-09-17 03:59:26.144370 UTC,0.265,0.27,7911400,7445500,1568671807407781317
2019-09-17 03:59:31.124025 UTC,0.265,0.27,7911200,7445500,1568671807407781320
2019-09-17 03:59:40.135775 UTC,0.265,0.27,7911200,7445300,1568671807407781322
2019-09-17 03:59:40.669845 UTC,0.265,0.27,7900900,7445300,1568671807407781324
2019-09-17 03:59:41.703790 UTC,0.265,0.27,7900800,7445300,1568671807407781325
2019-09-17 03:59:50.147804 UTC,0.265,0.27,7885100,7445300,1568671807407781327
2019-09-17 03:59:51.115213 UTC,0.265,0.27,7885100,7402600,1568671807407781328
2019-09-17 03:59:51.659286 UTC,0.265,0.27,7868600,7402600,1568671807407781329
2019-09-17 03:59:51.735406 UTC,0.265,0.27,7868600,7400700,1568671807407781331
2019-09-17 03:59:51.736516 UTC,0.265,0.27,7868600,7399300,1568671807407781332
2019-09-17 03:59:51.740065 UTC,0.265,0.27,7868600,7398700,1568671807407781333
2019-09-17 03:59:51.740875 UTC,0.265,0.27,7868600,7395200,1568671807407781334
2019-09-17 03:59:51.742753 UTC,0.265,0.27,7868600,7391400,1568671807407781335
2019-09-17 03:59:51.746018 UTC,0.265,0.27,7868600,7389400,1568671807407781336
2019-09-17 03:59:51.889292 UTC,0.265,0.27,7868500,7389400,1568671807407781337
2019-09-17 03:59:52.115748 UTC,0.265,0.27,7867300,7389400,1568671807407781339
2019-09-17 03:59:52.115939 UTC,0.265,0.27,7867300,7379200,1568671807407781340
2019-09-17 03:59:52.288607 UTC,0.265,0.27,7867400,7379200,1568671807407781342
2019-09-17 03:59:52.869174 UTC,0.265,0.27,7867400,7378700,1568671807407781343
2019-09-17 03:59:52.873805 UTC,0.265,0.27,7867000,7378300,1568671807407781345
2019-09-17 03:59:52.878303 UTC,0.265,0.27,7866300,7377600,1568671807407781348
2019-09-17 03:59:52.882349 UTC,0.265,0.27,7866200,7377600,1568671807407781351
2019-09-17 03:59:53.115539 UTC,0.265,0.27,7866200,7372600,1568671807407781353
2019-09-17 03:59:54.115083 UTC,0.265,0.27,7866200,7365000,1568671807407781354
2019-09-17 03:59:55.004334 UTC,0.265,0.27,7866200,7315200,1568671807407781355
2019-09-17 03:59:55.004826 UTC,0.265,0.27,7866200,7312500,1568671807407781356
2019-09-17 03:59:55.005327 UTC,0.265,0.27,7866100,7312500,1568671807407781357
2019-09-17 03:59:55.005657 UTC,0.265,0.27,7869900,7312500,1568671807407781358
2019-09-17 03:59:56.582800 UTC,0.265,0.27,7869800,7312500,1568671807407781363
2019-09-17 03:59:57.005098 UTC,0.265,0.27,7869700,7312500,1568671807407781365
2019-09-17 03:59:57.007058 UTC,0.265,0.27,7869700,7312200,1568671807407781366
2019-09-17 03:59:57.115403 UTC,0.265,0.27,7869600,7312200,1568671807407781368
2019-09-17 03:59:57.957987 UTC,0.265,0.27,7869600,6890000,1568671807407781370
2019-09-17 03:59:59.241708 UTC,0.265,0.27,7869600,6853700,1568671807407781376
2019-09-17 04:00:00.122912 UTC,0.27,0.27,300,6853700,1568671807407781383
2019-09-17 04:00:00.147861 UTC,0.265,0.265,7864600,4000,1568671807407781387
2019-09-17 04:00:00.181308 UTC,0.27,0.27,30300,6857700,1568671807407781394
2019-09-17 04:00:00.185008 UTC,0.265,0.265,7864600,4000,1568671807407781401
2019-09-17 04:00:00.188140 UTC,0.27,0.27,15300,6857700,1568671807407781406
2019-09-17 04:00:00.191993 UTC,0.265,0.265,7864600,4000,1568671807407781413
2019-09-17 04:00:00.195432 UTC,0.27,0.27,7800,6857700,1568671807407781418
2019-09-17 04:00:00.199351 UTC,0.265,0.265,7864600,4000,1568671807407781425
2019-09-17 04:00:00.202202 UTC,0.27,0.27,4100,6857700,1568671807407781430
2019-09-17 04:00:00.204617 UTC,0.265,0.265,7864600,4000,1568671807407781437
2019-09-17 04:00:00.208739 UTC,0.265,0.265,7866500,4000,1568671807407781438
2019-09-17 04:00:00.222542 UTC,0.265,0.265,7866500,4900,1568671807407781441
2019-09-17 04:00:00.273643 UTC,0.265,0.265,7866500,4100,1568671807407781443
2019-09-17 04:00:00.279110 UTC,0.265,0.265,7866300,4100,1568671807407781444
2019-09-17 04:00:00.478399 UTC,0.265,0.265,7866300,4900,1568671807407781446
2019-09-17 04:00:01.071623 UTC,0.265,0.265,7866100,4900,1568671807407781447
2019-09-17 04:00:01.176636 UTC,0.265,0.265,7865900,4900,1568671807407781448
2019-09-17 04:00:01.288782 UTC,0.265,0.265,7865700,4900,1568671807407781449
2019-09-17 04:00:02.091709 UTC,0.265,0.265,7866100,4900,1568671807407781450
2019-09-17 04:00:02.169640 UTC,0.265,0.265,7866700,4900,1568671807407781453
2019-09-17 04:00:02.210699 UTC,0.265,0.265,7862900,4900,1568671807407781454
2019-09-17 04:00:02.211958 UTC,0.265,0.265,7861000,4900,1568671807407781455
2019-09-17 04:00:02.216308 UTC,0.27,0.27,4900,6855400,1568671807407781468
2019-09-17 04:00:02.218955 UTC,0.265,0.265,7860900,4900,1568671807407781484
2019-09-17 04:00:02.222872 UTC,0.265,0.265,7862700,4900,1568671807407781485
2019-09-17 04:00:02.293501 UTC,0.265,0.265,7859400,4900,1568671807407781486
2019-09-17 04:00:02.295752 UTC,0.265,0.265,7857600,4900,1568671807407781487
2019-09-17 04:00:02.299072 UTC,0.265,0.265,7860900,4900,1568671807407781488
2019-09-17 04:00:02.359098 UTC,0.265,0.265,7858200,4900,1568671807407781490
2019-09-17 04:00:03.111357 UTC,0.265,0.265,7858200,5000,1568671807407781491
2019-09-17 04:00:03.122667 UTC,0.265,0.265,7858100,5000,1568671807407781492
2019-09-17 04:00:03.126558 UTC,0.265,0.265,7854500,5000,1568671807407781493
2019-09-17 04:00:03.129428 UTC,0.265,0.265,7851200,5000,1568671807407781494
2019-09-17 04:00:03.135132 UTC,0.27,0.27,7600,6855500,1568671807407781509
2019-09-17 04:00:03.140013 UTC,0.265,0.265,7851200,5000,1568671807407781526
2019-09-17 04:00:03.143894 UTC,0.265,0.265,7854400,5000,1568671807407781527
2019-09-17 04:00:03.207509 UTC,0.265,0.265,7850700,5000,1568671807407781528
2019-09-17 04:00:03.210308 UTC,0.265,0.265,7847500,5000,1568671807407781530
2019-09-17 04:00:03.214551 UTC,0.265,0.265,7851200,5000,1568671807407781531
2019-09-17 04:00:03.267465 UTC,0.265,0.265,7848300,5000,1568671807407781532
2019-09-17 04:00:03.329010 UTC,0.265,0.265,7845100,5000,1568671807407781534
2019-09-17 04:00:03.330965 UTC,0.265,0.265,7841400,5000,1568671807407781535
2019-09-17 04:00:03.335728 UTC,0.27,0.27,7300,6855500,1568671807407781550
2019-09-17 04:00:03.339028 UTC,0.265,0.265,7841400,5000,1568671807407781567
2019-09-17 04:00:03.341232 UTC,0.265,0.265,7844500,5000,1568671807407781568
2019-09-17 04:00:03.396455 UTC,0.265,0.265,7841500,5000,1568671807407781570
2019-09-17 04:00:04.129052 UTC,0.265,0.265,7837800,5000,1568671807407781573
2019-09-17 04:00:04.132305 UTC,0.265,0.265,7834700,5000,1568671807407781574
2019-09-17 04:00:04.136965 UTC,0.27,0.27,7900,6847700,1568671807407781589
2019-09-17 04:00:04.140297 UTC,0.265,0.265,7834700,5000,1568671807407781607
2019-09-17 04:00:04.144021 UTC,0.265,0.265,7838100,5000,1568671807407781608
2019-09-17 04:00:04.183647 UTC,0.265,0.265,7837800,5000,1568671807407781609
2019-09-17 04:00:04.248967 UTC,0.265,0.265,7836300,5000,1568671807407781611
2019-09-17 04:00:05.010193 UTC,0.265,0.265,7836300,5600,1568671807407781627
2019-09-17 04:00:05.015382 UTC,0.265,0.265,7836600,5600,1568671807407781628
2019-09-17 04:00:05.382100 UTC,0.27,0.27,7700,6811800,1568671807407781657
2019-09-17 04:00:05.384931 UTC,0.265,0.265,7836000,5600,1568671807407781680
2019-09-17 04:00:05.389867 UTC,0.27,0.27,6000,6811800,1568671807407781701
2019-09-17 04:00:05.394313 UTC,0.265,0.265,7836000,5600,1568671807407781724
2019-09-17 04:00:05.398884 UTC,0.265,0.265,7836900,5600,1568671807407781725
2019-09-17 04:00:05.560929 UTC,0.265,0.265,7837000,5600,1568671807407781726
2019-09-17 04:00:05.568364 UTC,0.265,0.265,7837100,5600,1568671807407781727
2019-09-17 04:00:06.162977 UTC,0.265,0.265,7837100,152000,1568671807407781731
2019-09-17 04:00:06.164551 UTC,0.265,0.265,7836200,152000,1568671807407781732
2019-09-17 04:00:06.166896 UTC,0.265,0.265,7866200,152000,1568671807407781734
2019-09-17 04:00:08.295020 UTC,0.265,0.265,7866000,152000,1568671807407781739
2019-09-17 04:00:08.315138 UTC,0.265,0.265,7865800,152000,1568671807407781740
2019-09-17 04:00:08.323526 UTC,0.265,0.265,7865600,152000,1568671807407781741
2019-09-17 04:00:08.331643 UTC,0.265,0.265,7865200,152000,1568671807407781742
2019-09-17 04:00:08.336442 UTC,0.265,0.265,7865000,152000,1568671807407781743
2019-09-17 04:00:08.352657 UTC,0.265,0.265,7864800,152000,1568671807407781744
2019-09-17 04:00:08.356634 UTC,0.265,0.265,7864600,152000,1568671807407781745
2019-09-17 04:00:08.364971 UTC,0.265,0.265,7864400,152000,1568671807407781746
2019-09-17 04:00:09.100182 UTC,0.265,0.265,7864200,152000,1568671807407781747
2019-09-17 04:00:09.104102 UTC,0.265,0.265,7864000,152000,1568671807407781748
2019-09-17 04:00:09.108099 UTC,0.265,0.265,7863800,152000,1568671807407781749
2019-09-17 04:00:09.120145 UTC,0.265,0.265,7863600,152000,1568671807407781752
2019-09-17 04:00:09.282544 UTC,0.265,0.265,7864000,152000,1568671807407781765
2019-09-17 04:00:16.260675 UTC,0.265,0.265,7885900,152000,1568671807407781766
2019-09-17 04:00:17.257028 UTC,0.265,0.265,7855900,152000,1568671807407781767
2019-09-17 04:00:20.489210 UTC,0.265,0.265,7572600,152000,1568671807407781768
2019-09-17 04:00:49.422953 UTC,0.265,0.265,7572600,157700,1568671807407781769
2019-09-17 04:00:52.736608 UTC,0.265,0.265,7602600,157700,1568671807407781770
2019-09-17 04:01:00.005151 UTC,0.265,0.265,7583000,157700,1568671807407781771
2019-09-17 04:01:00.051433 UTC,0.265,0.265,7583000,158600,1568671807407781772
2019-09-17 04:01:19.368416 UTC,0.265,0.265,7601000,158600,1568671807407781773
